CD_GEOCODD;NM_DISTRIT;CD_GEOCODM;NM_MUNICIP;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGOR;NM_CATEGOR;NM_LOCALID;LONG;LAT;ALT;GMRotation
510618205;NOVA LACERDA;5106182;NOVA LACERDA;ALTO GUAPOR?;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA LACERDA;-59,590331;-14,469789;223,95448;0,00000
510619005;NOVA SANTA HELENA;5106190;NOVA SANTA HELENA;SINOP;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA SANTA HELENA;-55,183686;-10,851000;357,82365;0,00000
510620805;NOVA BRASIL?NDIA;5106208;NOVA BRASIL?NDIA;PARANATINGA;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA BRASIL?NDIA;-54,971909;-14,925464;481,83713;0,00000
510621605;NOVA CANA? DO NORTE;5106216;NOVA CANA? DO NORTE;COL?DER;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA CANA? DO NORTE;-55,714877;-10,631104;299,08212;0,00000
510622405;NOVA MUTUM;5106224;NOVA MUTUM;ALTO TELES PIRES;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA MUTUM;-56,110005;-13,832726;485,27978;0,00000
510623205;NOVA OL?MPIA;5106232;NOVA OL?MPIA;TANGAR? DA SERRA;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA OL?MPIA;-57,282924;-14,779414;218,70771;0,00000
510624005;NOVA UBIRAT?;5106240;NOVA UBIRAT?;ALTO TELES PIRES;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA UBIRAT?;-55,273213;-13,033828;420,24129;0,00000
510625705;NOVA XAVANTINA;5106257;NOVA XAVANTINA;CANARANA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA XAVANTINA;-52,361193;-14,669180;271,00900;0,00000
510626505;NOVO MUNDO;5106265;NOVO MUNDO;COL?DER;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVO MUNDO;-55,172019;-9,977109;265,66642;0,00000
510627305;NOVO HORIZONTE DO NORTE;5106273;NOVO HORIZONTE DO NORTE;ARINOS;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVO HORIZONTE DO NORTE;-57,317475;-11,387635;307,80800;0,00000
510628105;NOVO S?O JOAQUIM;5106281;NOVO S?O JOAQUIM;CANARANA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVO S?O JOAQUIM;-53,016116;-14,886565;368,19295;0,00000
510629905;PARANA?TA;5106299;PARANA?TA;ALTA FLORESTA;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PARANA?TA;-56,478900;-9,669655;274,34629;0,00000
510630705;PARANATINGA;5106307;PARANATINGA;PARANATINGA;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PARANATINGA;-54,054092;-14,427698;465,28974;0,00000
510631505;NOVO SANTO ANT»NIO;5106315;NOVO SANTO ANT»NIO;M?DIO ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVO SANTO ANT»NIO;-50,969173;-12,294693;205,36935;0,00000
510637205;PEDRA PRETA;5106372;PEDRA PRETA;RONDONÀPOLIS;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PEDRA PRETA;-54,471396;-16,622210;248,50442;0,00000
510642205;PEIXOTO DE AZEVEDO;5106422;PEIXOTO DE AZEVEDO;COL?DER;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PEIXOTO DE AZEVEDO;-54,992297;-10,244842;281,96891;0,00000
510645505;PLANALTO DA SERRA;5106455;PLANALTO DA SERRA;PARANATINGA;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PLANALTO DA SERRA;-54,783496;-14,660706;509,10988;0,00000
510650505;POCON?;5106505;POCON?;ALTO PANTANAL;CENTRO-SUL MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;POCON?;-56,626509;-16,259509;153,66608;0,00000
510665305;PONTAL DO ARAGUAIA;5106653;PONTAL DO ARAGUAIA;TESOURO;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PONTAL DO ARAGUAIA;-52,258511;-15,902471;294,76782;0,00000
510670305;PONTE BRANCA;5106703;PONTE BRANCA;TESOURO;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PONTE BRANCA;-52,835776;-16,767648;434,78221;0,00000
510675205;PONTES E LACERDA;5106752;PONTES E LACERDA;ALTO GUAPOR?;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PONTES E LACERDA;-59,338002;-15,229728;258,54341;0,00000
510677805;PORTO ALEGRE DO NORTE;5106778;PORTO ALEGRE DO NORTE;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PORTO ALEGRE DO NORTE;-51,630880;-10,877548;204,05921;0,00000
510680205;PORTO DOS GA?CHOS;5106802;PORTO DOS GA?CHOS;ARINOS;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PORTO DOS GA?CHOS;-57,408354;-11,533840;269,93582;0,00000
510682805;PORTO ESPERIDI?O;5106828;PORTO ESPERIDI?O;JAURU;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PORTO ESPERIDI?O;-58,469299;-15,857635;185,87081;0,00000
510685105;PORTO ESTRELA;5106851;PORTO ESTRELA;TANGAR? DA SERRA;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PORTO ESTRELA;-57,201357;-15,331336;160,77584;0,00000
510700805;POXOR?O;5107008;POXOR?O;TESOURO;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;POXOR?O;-54,400733;-15,818136;372,30052;0,00000
510704005;PRIMAVERA DO LESTE;5107040;PRIMAVERA DO LESTE;PRIMAVERA DO LESTE;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;PRIMAVERA DO LESTE;-54,300053;-15,552294;662,65616;0,00000
510706505;QUER?NCIA;5107065;QUER?NCIA;CANARANA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;QUER?NCIA;-52,209892;-12,592300;349,24004;0,00000
510710705;S?O JOS? DOS QUATRO MARCOS;5107107;S?O JOS? DOS QUATRO MARCOS;JAURU;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;S?O JOS? DOS QUATRO MARCOS;-58,176506;-15,627106;231,67901;0,00000
510715605;RESERVA DO CABA√AL;5107156;RESERVA DO CABA√AL;JAURU;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;RESERVA DO CABA√AL;-58,385365;-15,122410;291,96522;0,00000
510718005;RIBEIR?O CASCALHEIRA;5107180;RIBEIR?O CASCALHEIRA;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;RIBEIR?O CASCALHEIRA;-51,833363;-12,932049;369,52473;0,00000
510719805;RIBEIR?OZINHO;5107198;RIBEIR?OZINHO;TESOURO;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;RIBEIR?OZINHO;-52,695442;-16,486526;493,74194;0,00000
510720605;RIO BRANCO;5107206;RIO BRANCO;JAURU;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;RIO BRANCO;-58,117939;-15,235683;187,08527;0,00000
510724805;SANTA CARMEM;5107248;SANTA CARMEM;SINOP;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTA CARMEM;-55,282223;-11,969686;363,54117;0,00000
510726305;SANTO AFONSO;5107263;SANTO AFONSO;ALTO PARAGUAI;CENTRO-SUL MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTO AFONSO;-57,000504;-14,490777;406,39689;0,00000
510729705;S?O JOS? DO POVO;5107297;S?O JOS? DO POVO;RONDONÀPOLIS;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;S?O JOS? DO POVO;-54,256246;-16,466330;279,40174;0,00000
510730505;S?O JOS? DO RIO CLARO;5107305;S?O JOS? DO RIO CLARO;ARINOS;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;S?O JOS? DO RIO CLARO;-56,721584;-13,452068;369,43442;0,00000
510735405;S?O JOS? DO XINGU;5107354;S?O JOS? DO XINGU;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;S?O JOS? DO XINGU;-52,739794;-10,800264;341,60085;0,00000
510740405;S?O PEDRO DA CIPA;5107404;S?O PEDRO DA CIPA;RONDONÀPOLIS;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;S?O PEDRO DA CIPA;-54,918993;-16,002709;258,31957;0,00000
510757805;RONDOL?NDIA;5107578;RONDOL?NDIA;ARIPUAN?;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;RONDOL?NDIA;-61,459678;-10,844302;227,99646;0,00000
510760205;RONDONÀPOLIS;5107602;RONDONÀPOLIS;RONDONÀPOLIS;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;RONDONÀPOLIS;-54,633587;-16,470163;232,44009;0,00000
510770105;ROS?RIO OESTE;5107701;ROS?RIO OESTE;ROS?RIO OESTE;CENTRO-SUL MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;ROS?RIO OESTE;-56,428293;-14,826428;202,67914;0,00000
510774305;SANTA CRUZ DO XINGU;5107743;SANTA CRUZ DO XINGU;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTA CRUZ DO XINGU;-52,398616;-10,152450;345,62093;0,00000
510775005;SALTO DO C?U;5107750;SALTO DO C?U;JAURU;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SALTO DO C?U;-58,126752;-15,135825;293,23208;0,00000
510776805;SANTA RITA DO TRIVELATO;5107768;SANTA RITA DO TRIVELATO;ALTO TELES PIRES;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTA RITA DO TRIVELATO;-55,277693;-13,816190;512,13237;0,00000
510777605;SANTA TEREZINHA;5107776;SANTA TEREZINHA;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTA TEREZINHA;-50,506266;-10,466112;193,89711;0,00000
510779205;SANTO ANT»NIO DO LESTE;5107792;SANTO ANT»NIO DO LESTE;CANARANA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTO ANT»NIO DO LESTE;-53,611724;-14,800813;647,02335;0,00000
510780005;SANTO ANT»NIO DO LEVERGER;5107800;SANTO ANT»NIO DO LEVERGER;CUIAB?;CENTRO-SUL MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SANTO ANT»NIO DO LEVERGER;-56,094162;-15,869179;144,02471;0,00000
510785905;S?O F?LIX DO ARAGUAIA;5107859;S?O F?LIX DO ARAGUAIA;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;S?O F?LIX DO ARAGUAIA;-50,661986;-11,616082;194,77402;0,00000
510787505;SAPEZAL;5107875;SAPEZAL;PARECIS;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SAPEZAL;-58,812138;-13,538195;569,36264;0,00000
510788305;SERRA NOVA DOURADA;5107883;SERRA NOVA DOURADA;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SERRA NOVA DOURADA;-51,399593;-12,089272;299,63575;0,00000
510790905;SINOP;5107909;SINOP;SINOP;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SINOP;-55,500922;-11,858005;377,04184;0,00000
510792505;SORRISO;5107925;SORRISO;ALTO TELES PIRES;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;SORRISO;-55,725914;-12,551777;380,15677;0,00000
510794105;TABAPOR?;5107941;TABAPOR?;ARINOS;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;TABAPOR?;-56,824834;-11,307508;335,00721;0,00000
510795805;TANGAR? DA SERRA;5107958;TANGAR? DA SERRA;TANGAR? DA SERRA;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;TANGAR? DA SERRA;-57,491299;-14,623785;401,83181;0,00000
510800605;TAPURAH;5108006;TAPURAH;ALTO TELES PIRES;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;TAPURAH;-56,519486;-12,732069;375,13416;0,00000
510805505;TERRA NOVA DO NORTE;5108055;TERRA NOVA DO NORTE;COL?DER;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;TERRA NOVA DO NORTE;-55,115951;-10,597128;296,47167;0,00000
510810505;TESOURO;5108105;TESOURO;TESOURO;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;TESOURO;-53,555844;-16,075237;406,37912;0,00000
510820405;TORIXOR?U;5108204;TORIXOR?U;TESOURO;SUDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;TORIXOR?U;-52,558839;-16,197526;339,55978;0,00000
510830305;UNI?O DO SUL;5108303;UNI?O DO SUL;SINOP;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;UNI?O DO SUL;-54,374844;-11,535511;325,66693;0,00000
510835205;VALE DE S?O DOMINGOS;5108352;VALE DE S?O DOMINGOS;ALTO GUAPOR?;SUDOESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;VALE DE S?O DOMINGOS;-59,064571;-15,295898;272,99698;0,00000
510840205;V?RZEA GRANDE;5108402;V?RZEA GRANDE;CUIAB?;CENTRO-SUL MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;V?RZEA GRANDE;-56,144664;-15,658065;193,28686;0,00000
510850105;VERA;5108501;VERA;SINOP;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;VERA;-55,300919;-12,284049;386,65723;0,00000
510860005;VILA RICA;5108600;VILA RICA;NORTE ARAGUAIA;NORDESTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;VILA RICA;-51,116823;-10,013352;260,22898;0,00000
510880805;NOVA GUARITA;5108808;NOVA GUARITA;COL?DER;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA GUARITA;-55,403070;-10,308846;288,98446;0,00000
510885705;NOVA MARIL?NDIA;5108857;NOVA MARIL?NDIA;ALTO PARAGUAI;CENTRO-SUL MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA MARIL?NDIA;-56,973177;-14,362451;311,40380;0,00000
510890705;NOVA MARING?;5108907;NOVA MARING?;ARINOS;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA MARING?;-57,098552;-13,011427;361,81326;0,00000
510895605;NOVA MONTE VERDE;5108956;NOVA MONTE VERDE;ALTA FLORESTA;NORTE MATO-GROSSENSE;MATO GROSSO;1;05;CIDADE;NOVA MONTE VERDE;-57,472369;-9,972617;291,32552;0,00000
520005005;ABADIA DE GOI?S;5200050;ABADIA DE GOI?S;GOI?NIA;CENTRO GOIANO;GOI?S;1;05;CIDADE;ABADIA DE GOI?S;-49,440548;-16,758812;893,60147;0,00000
520010005;ABADI?NIA;5200100;ABADI?NIA;ENTORNO DE BRAS?LIA;LESTE GOIANO;GOI?S;1;05;CIDADE;ABADI?NIA;-48,718812;-16,182672;1017,55063;0,00000
520013405;ACRE?NA;5200134;ACRE?NA;VALE DO RIO DOS BOIS;SUL GOIANO;GOI?S;1;05;CIDADE;ACRE?NA;-50,374973;-17,398156;542,39274;0,00000
520015905;ADEL?NDIA;5200159;ADEL?NDIA;ANICUNS;CENTRO GOIANO;GOI?S;1;05;CIDADE;ADEL?NDIA;-50,163147;-16,415002;641,10670;0,00000
520017505;?GUA FRIA DE GOI?S;5200175;?GUA FRIA DE GOI?S;ENTORNO DE BRAS?LIA;LESTE GOIANO;GOI?S;1;05;CIDADE;?GUA FRIA DE GOI?S;-47,782212;-14,985535;856,25829;0,00000
520020905;?GUA LIMPA;5200209;?GUA LIMPA;MEIA PONTE;SUL GOIANO;GOI?S;1;05;CIDADE;?GUA LIMPA;-48,761241;-18,071406;679,32036;0,00000
520025805;?GUAS LINDAS DE GOI?S;5200258;?GUAS LINDAS DE GOI?S;ENTORNO DE BRAS?LIA;LESTE GOIANO;GOI?S;1;05;CIDADE;?GUAS LINDAS DE GOI?S;-48,283444;-15,737939;1208,66994;0,00000
520030805;ALEX?NIA;5200308;ALEX?NIA;ENTORNO DE BRAS?LIA;LESTE GOIANO;GOI?S;1;05;CIDADE;ALEX?NIA;-48,509636;-16,086168;1076,71893;0,00000
520050605;ALO?NDIA;5200506;ALO?NDIA;MEIA PONTE;SUL GOIANO;GOI?S;1;05;CIDADE;ALO?NDIA;-49,482321;-17,724909;607,57508;0,00000
520055505;ALTO HORIZONTE;5200555;ALTO HORIZONTE;PORANGATU;NORTE GOIANO;GOI?S;1;05;CIDADE;ALTO HORIZONTE;-49,332749;-14,199227;394,72044;0,00000
520060505;ALTO PARA?SO DE GOI?S;5200605;ALTO PARA?SO DE GOI?S;CHAPADA DOS VEADEIROS;NORTE GOIANO;GOI?S;1;05;CIDADE;ALTO PARA?SO DE GOI?S;-47,519093;-14,136245;1232,60640;0,00000
520080305;ALVORADA DO NORTE;5200803;ALVORADA DO NORTE;V?O DO PARAN?;LESTE GOIANO;GOI?S;1;05;CIDADE;ALVORADA DO NORTE;-46,515638;-14,482839;512,13326;0,00000
520082905;AMARALINA;5200829;AMARALINA;PORANGATU;NORTE GOIANO;GOI?S;1;05;CIDADE;AMARALINA;-49,295377;-13,925482;493,86221;0,00000
520085205;AMERICANO DO BRASIL;5200852;AMERICANO DO BRASIL;ANICUNS;CENTRO GOIANO;GOI?S;1;05;CIDADE;AMERICANO DO BRASIL;-49,983642;-16,255100;891,34902;0,00000
520090205;AMORINÀPOLIS;5200902;AMORINÀPOLIS;IPOR?;CENTRO GOIANO;GOI?S;1;05;CIDADE;AMORINÀPOLIS;-51,097167;-16,617912;638,79824;0,00000
520110805;AN?POLIS;5201108;AN?POLIS;AN?POLIS;CENTRO GOIANO;GOI?S;1;05;CIDADE;AN?POLIS;-48,957218;-16,328826;1023,43524;0,00000
520120705;ANHANGUERA;5201207;ANHANGUERA;CATAL?O;SUL GOIANO;GOI?S;1;05;CIDADE;ANHANGUERA;-48,217404;-18,334366;546,67750;0,00000
520130605;ANICUNS;5201306;ANICUNS;ANICUNS;CENTRO GOIANO;GOI?S;1;05;CIDADE;ANICUNS;-49,959068;-16,460741;699,96450;0,00000
520140505;APARECIDA DE GOI?NIA;5201405;APARECIDA DE GOI?NIA;GOI?NIA;CENTRO GOIANO;GOI?S;1;05;CIDADE;APARECIDA DE GOI?NIA;-49,243326;-16,822147;827,00000;0,00000
520145405;APARECIDA DO RIO DOCE;5201454;APARECIDA DO RIO DOCE;SUDOESTE DE GOI?S;SUL GOIANO;GOI?S;1;05;CIDADE;APARECIDA DO RIO DOCE;-51,151492;-18,296984;569,53193;0,00000
520150405;APOR?;5201504;APOR?;SUDOESTE DE GOI?S;SUL GOIANO;GOI?S;1;05;CIDADE;APOR?;-51,928073;-18,958877;556,35266;0,00000
520160305;ARA√U;5201603;ARA√U;AN?POLIS;CENTRO GOIANO;GOI?S;1;05;CIDADE;ARA√U;-49,681682;-16,354335;721,93514;0,00000
520170205;ARAGAR√AS;5201702;ARAGAR√AS;ARAGAR√AS;NOROESTE GOIANO;GOI?S;1;05;CIDADE;ARAGAR√AS;-52,246855;-15,897768;313,68350;0,00000
520180105;ARAGOI?NIA;5201801;ARAGOI?NIA;GOI?NIA;CENTRO GOIANO;GOI?S;1;05;CIDADE;ARAGOI?NIA;-49,450903;-16,915640;868,76096;0,00000
520215505;ARAGUAPAZ;5202155;ARAGUAPAZ;RIO VERMELHO;NOROESTE GOIANO;GOI?S;1;05;CIDADE;ARAGUAPAZ;-50,634742;-15,088530;295,32892;0,00000
520235305;ARENÀPOLIS;5202353;ARENÀPOLIS;ARAGAR√AS;NOROESTE GOIANO;GOI?S;1;05;CIDADE;ARENÀPOLIS;-51,560029;-16,387546;420,90360;0,00000
520250205;ARUAN?;5202502;ARUAN?;RIO VERMELHO;NOROESTE GOIANO;GOI?S;1;05;CIDADE;ARUAN?;-51,080885;-14,903332;258,06310;0,00000
520260105;AURIL?NDIA;5202601;AURIL?NDIA;ANICUNS;CENTRO GOIANO;GOI?S;1;05;CIDADE;AURIL?NDIA;-50,464766;-16,676725;502,41343;0,00000
520280905;AVELINÀPOLIS;5202809;AVELINÀPOLIS;ANICUNS;CENTRO GOIANO;GOI?S;1;05;CIDADE;AVELINÀPOLIS;-49,754226;-16,461939;704,44937;0,00000
520310405;BALIZA;5203104;BALIZA;ARAGAR√AS;NOROESTE GOIANO;GOI?S;1;05;CIDADE;BALIZA;-52,542745;-16,201637;356,65786;0,00000
520320305;BARRO ALTO;5203203;BARRO ALTO;CERES;CENTRO GOIANO;GOI?S;1;05;CIDADE;BARRO ALTO;-48,915707;-14,973709;596,58027;0,00000
520330205;BELA VISTA DE GOI?S;5203302;BELA VISTA DE GOI?S;GOI?NIA;CENTRO GOIANO;GOI?S;1;05;CIDADE;BELA VISTA DE GOI?S;-48,952412;-16,973121;804,46560;0,00000
520340105;BOM JARDIM DE GOI?S;5203401;BOM JARDIM DE GOI?S;ARAGAR√AS;NOROESTE GOIANO;GOI?S;1;05;CIDADE;BOM JARDIM DE GOI?S;-52,175368;-16,200685;425,11768;0,00000
520350005;BOM JESUS DE GOI?S;5203500;BOM JESUS DE GOI?S;MEIA PONTE;SUL GOIANO;GOI?S;1;05;CIDADE;BOM JESUS DE GOI?S;-49,739411;-18,214767;626,34496;0,00000
520355905;BONFINÀPOLIS;5203559;BONFINÀPOLIS;GOI?NIA;CENTRO GOIANO;GOI?S;1;05;CIDADE;BONFINÀPOLIS;-48,970580;-16,617528;929,28147;0,00000
520357505;BONÀPOLIS;5203575;BONÀPOLIS;PORANGATU;NORTE GOIANO;GOI?S;1;05;CIDADE;BONÀPOLIS;-49,837184;-13,649747;272,15083;0,00000
520360905;BRAZABRANTES;5203609;BRAZABRANTES;AN?POLIS;CENTRO GOIANO;GOI?S;1;05;CIDADE;BRAZABRANTES;-49,388667;-16,425715;750,64929;0,00000
520380705;BRIT?NIA;5203807;BRIT?NIA;RIO VERMELHO;NOROESTE GOIANO;GOI?S;1;05;CIDADE;BRIT?NIA;-51,167285;-15,238586;258,30252;0,00000
520390605;BURITI ALEGRE;5203906;BURITI ALEGRE;MEIA PONTE;SUL GOIANO;GOI?S;1;05;CIDADE;BURITI ALEGRE;-49,040065;-18,133055;855,66744;0,00000
520393905;BURITI DE GOI?S;5203939;BURITI DE GOI?S;ANICUNS;CENTRO GOIANO;GOI?S;1;05;CIDADE;BURITI DE GOI?S;-50,434435;-16,181397;537,92885;0,00000
520396205;BURITINÀPOLIS;5203962;BURITINÀPOLIS;V?O DO PARAN?;LESTE GOIANO;GOI?S;1;05;CIDADE;BURITINÀPOLIS;-46,431077;-14,456023;544,83533;0,00000
520400305;CABECEIRAS;5204003;CABECEIRAS;ENTORNO DE BRAS?LIA;LESTE GOIANO;GOI?S;1;05;CIDADE;CABECEIRAS;-46,929476;-15,801156;911,63913;0,00000
520410205;CACHOEIRA ALTA;5204102;CACHOEIRA ALTA;QUIRINÀPOLIS;SUL GOIANO;GOI?S;1;05;CIDADE;CACHOEIRA ALTA;-50,944708;-18,751004;522,40388;0,00000
520420105;CACHOEIRA DE GOI?S;5204201;CACHOEIRA DE GOI?S;IPOR?;CENTRO GOIANO;GOI?S;1;05;CIDADE;CACHOEIRA DE GOI?S;-50,643148;-16,666733;778,27149;0,00000
520425005;CACHOEIRA DOURADA;5204250;CACHOEIRA DOURADA;MEIA PONTE;SUL GOIANO;GOI?S;1;05;CIDADE;CACHOEIRA DOURADA;-49,470918;-18,489036;450,16472;0,00000
520430005;CA√U;5204300;CA√U;QUIRINÀPOLIS;SUL GOIANO;GOI?S;1;05;CIDADE;CA√U;-51,133529;-18,563051;519,11794;0,00000
520440905;CAIAP»NIA;5204409;CAIAP»NIA;SUDOESTE DE GOI?S;SUL GOIANO;GOI?S;1;05;CIDADE;CAIAP»NIA;-51,809480;-16,953458;709,81878;0,00000
520450805;CALDAS NOVAS;5204508;CALDAS NOVAS;MEIA PONTE;SUL GOIANO;GOI?S;1;05;CIDADE;CALDAS NOVAS;-48,621197;-17,743539;689,06865;0,00000
520455705;CALDAZINHA;5204557;CALDAZINHA;GOI?NIA;CENTRO GOIANO;GOI?S;1;05;CIDADE;CALDAZINHA;-49,003373;-16,714777;853,85332;0,00000
520460705;CAMPESTRE DE GOI?S;5204607;CAMPESTRE DE GOI?S;VALE DO RIO DOS BOIS;SUL GOIANO;GOI?S;1;05;CIDADE;CAMPESTRE DE GOI?S;-49,695534;-16,762309;642,78577;0,00000
520465605;CAMPINA√U;5204656;CAMPINA√U;PORANGATU;NORTE GOIANO;GOI?S;1;05;CIDADE;CAMPINA√U;-48,569834;-13,786349;692,80503;0,00000
520470605;CAMPINORTE;5204706;CAMPINORTE;PORANGATU;NORTE GOIANO;GOI?S;1;05;CIDADE;CAMPINORTE;-49,156347;-14,310598;542,26898;0,00000
520480505;CAMPO ALEGRE DE GOI?S;5204805;CAMPO ALEGRE DE GOI?S;CATAL?O;SUL GOIANO;GOI?S;1;05;CIDADE;CAMPO ALEGRE DE GOI?S;-47,778225;-17,640555;880,70902;0,00000
520485405;CAMPO LIMPO DE GOI?S;5204854;CAMPO LIMPO DE GOI?S;AN?POLIS;CENTRO GOIANO;GOI?S;1;05;CIDADE;CAMPO LIMPO DE GOI?S;-49,089937;-16,298623;877,85742;0,00000
520490405;CAMPOS BELOS;5204904;CAMPOS BELOS;CHAPADA DOS VEADEIROS;NORTE GOIANO;GOI?S;1;05;CIDADE;CAMPOS BELOS;-46,770783;-13,036724;624,80187;0,00000
520495305;CAMPOS VERDES;5204953;CAMPOS VERDES;PORANGATU;NORTE GOIANO;GOI?S;1;05;CIDADE;CAMPOS VERDES;-49,663265;-14,273267;397,42132;0,00000
520500005;CARMO DO RIO VERDE;5205000;CARMO DO RIO VERDE;CERES;CENTRO GOIANO;GOI?S;1;05;CIDADE;CARMO DO RIO VERDE;-49,702865;-15,357714;592,44186;0,00000
520505905;CASTEL?NDIA;5205059;CASTEL?NDIA;SUDOESTE DE GOI?S;SUL GOIANO;GOI?S;1;05;CIDADE;CASTEL?NDIA;-50,229250;-18,089845;472,40550;0,00000
520510905;CATAL?O;5205109;CATAL?O;CATAL?O;SUL GOIANO;GOI?S;1;05;CIDADE;CATAL?O;-47,947703;-18,169573;853,30457;0,00000
520520805;CATURA?;5205208;CATURA?;AN?POLIS;CENTRO GOIANO;GOI?S;1;05;CIDADE;CATURA?;-49,502853;-16,446762;789,50528;0,00000
520530705;CAVALCANTE;5205307;CAVALCANTE;CHAPADA DOS VEADEIROS;NORTE GOIANO;GOI?S;1;05;CIDADE;CAVALCANTE;-47,463436;-13,799279;833,66337;0,00000
520540605;CERES;5205406;CERES;CERES;CENTRO GOIANO;GOI?S;1;05;CIDADE;CERES;-49,603346;-15,307028;591,55828;0,00000
